"""ussd_info_error"")",1
Wt(e),1
"e(""13""",1
(_.goformId,1
_.USSD_operator,1
"""ussd_cancel"",",1
hex_md5(i,1
s);,1
_.AD,1
xt(),1
"""dlna_language,dlna_name,dlna_share_audio,dlna_share_video,dlna_share_image,dlna_scan_state,sd_card_state,sdcard_mode_option,dlna_rescan_end"",",1
language:,1
"e.dlna_language,",1
deviceName:,1
"e.dlna_name,",1
shareAudio:,1
"e.dlna_share_audio,",1
shareVideo:,1
"e.dlna_share_video,",1
shareImage:,1
"e.dlna_share_image,",1
needRescan:,1
"e.dlna_scan_state,",1
dlnaEnable:,1
dlna_scan:,1
Lt(),1
"""DLNA_SETTINGS"",",1
dlna_language:,1
"e.language,",1
dlna_name:,1
"e.deviceName,",1
dlna_share_audio:,1
"e.shareAudio,",1
dlna_share_video:,1
"e.shareVideo,",1
dlna_share_image:,1
e.shareImage,1
Ot(),1
"""DLNA_RESCAN""",1
"(O(""dlna_rescan_end"",",1
Bt(),1
"""UNLOCK_NETWORK"",",1
unlock_network_code:,1
e.unlock_network_code,1
n(),1
"""modem_imsi_waitnck""",1
Vt(),1
"""unlock_nck_time""",1
Ht(),1
"""SET_UPGRADE_NOTICE"",",1
upgrade_notice_flag:,1
"e.upgrade_notice_flag,",1
"n(""success""",1
Gt(),1
"""upgrade_notice_flag""",1
Kt(),1
"""wifi_sta_connection,ap_station_mode,m_ssid_enable""",1
"e.wifi_sta_connection,",1
zt(),1
"""WIFI_STA_CONTROL"",",1
wifi_sta_connection:,1
(ci.ap_station_enable,1
"n.ap_station_enable,",1
"n.ap_station_mode,",1
arguments[0];,1
Xt(),1
"Kt({},",1
ci.ap_station_enable,1
jt(),1
5;,1
e.wifi_profile,1
"e[""wifi_profile""",1
n];,1
"s[6],",1
s[7],1
"s[7],",1
s[8],1
qt(),1
"""WLAN_SET_STA_REFRESH""",1
Zt(),1
"""scan_finish,EX_APLIST,EX_APLIST1""",1
"(""0""",1
e.scan_finish),1
Yt(),1
"""EX_APLIST,EX_APLIST1""",1
Qt(e),1
"t.push(e.profileName),",1
t.push(e.fromProvider,1
t.push(e.connectStatus,1
"t.push(e.signal),",1
"t.push(e.ssid),",1
"t.push(e.authMode),",1
"t.push(e.encryptType),",1
t.push(e.password,1
"t.push(e.keyID),",1
"t.join("","")",1
Jt(),1
"""modify"";",1
"(""2""",1
e.saveAddFlag),1
"""add"",",1
t.reverse();,1
t.push({,1
"e.signal,",1
"e.ssid,",1
"e.encryptType,",1
e.password,1
e.keyID,1
t.reverse(),1
e.profileNameInit,1
t[i].profileName,1
(s,1
"Qt(e),",1
"r[""profile""",1
parseInt(i,1
"r.profile0.join("";""),",1
"r.profile1.join("";""),",1
"r.profile2.join("";""),",1
"r.profile3.join("";""),",1
"r.profile4.join("";""),",1
"r.profile5.join("";""),",1
"t.length,",1
$t(),1
(t[i].profileName,1
e.profileName),1
"n[""profile""",1
parseInt(o,1
"n.profile0.join("";""),",1
"n.profile1.join("";""),",1
"n.profile2.join("";""),",1
"n.profile3.join("";""),",1
"n.profile4.join("";""),",1
"n.profile5.join("";""),",1
"""delete""",1
en(),1
"""WLAN_SET_STA_CON"",",1
EX_SSID1:,1
EX_AuthMode:,1
"e.EX_AuthMode,",1
EX_EncrypType:,1
"e.EX_EncrypType,",1
EX_DefaultKeyID:,1
"e.EX_DefaultKeyID,",1
EX_WEPKEY:,1
"e.EX_WEPKEY,",1
EX_WPAPSK1:,1
"e.EX_WPAPSK1,",1
EX_wifi_profile:,1
e.EX_wifi_profile,1
tn(),1
"""WLAN_SET_STA_DISCON""",1
nn(),1
"""opms_wan_mode,opms_wan_auto_mode,loginfo,ppp_status,ethernet_port_specified""",1
t.loginfo,1
t.ethernet_port_specified,1
"rn(e,",1
"""OPERATION_MODE""",1
"_n(e,",1
sn(),1
"""opms_wan_auto_mode,pppoe_username,pppoe_password,pppoe_dial_mode,pppoe_status,static_wan_ipaddr,static_wan_netmask,static_wan_gateway,static_wan_primary_dns,static_wan_secondary_dns,dhcp_wan_status,static_wan_status""",1
pppoe_username:,1
"e.pppoe_username,",1
pppoe_password:,1
"e.pppoe_password,",1
pppoe_dial_mode:,1
"e.pppoe_dial_mode,",1
static_wan_netmask:,1
"e.static_wan_netmask,",1
static_wan_gateway:,1
"e.static_wan_gateway,",1
static_wan_primary_dns:,1
"e.static_wan_primary_dns,",1
static_wan_secondary_dns:,1
"e.static_wan_secondary_dns,",1
e.static_wan_status,1
"on(e,",1
"""connect""",1
"(showLoading(""connecting""),",1
U(i)),1
"""disconnect""",1
(checkPoint,1
U(o)),1
i(e),1
checkConnectedStatus(e.pppoe_status),1
o(e),1
"an(e,",1
"""sntp_year,sntp_month_temp,sntp_day,sntp_hour,sntp_minute,sntp_second,sntp_time_set_mode,sntp_server_list1,sntp_server_list2,sntp_server_list3,sntp_server_list4,sntp_server_list5,sntp_server_list6,sntp_server_list7,sntp_server_list8,sntp_server_list9,sntp_server_list10,sntp_server0,sntp_server1,sntp_server2,sntp_other_server0,sntp_other_server1,sntp_other_server2,sntp_timezone,sntp_dst_enable,ppp_status,opms_wan_mode,syn_done""",1
_(e);,1
sntp_year:,1
"e.sntp_year,",1
sntp_month:,1
"e.sntp_month_temp,",1
sntp_day:,1
"e.sntp_day,",1
sntp_hour:,1
"e.sntp_hour,",1
sntp_minute:,1
"e.sntp_minute,",1
sntp_second:,1
"e.sntp_second,",1
sntp_time_set_mode:,1
"e.sntp_time_set_mode,",1
sntp_servers:,1
sntp_server0:,1
"e.sntp_server0,",1
sntp_server1:,1
"e.sntp_server1,",1
sntp_server2:,1
"e.sntp_server2,",1
sntp_other_server0:,1
"e.sntp_other_server0,",1
sntp_other_server1:,1
"e.sntp_other_server1,",1
sntp_other_server2:,1
"e.sntp_other_server2,",1
sntp_timezone:,1
"e.sntp_timezone,",1
sntp_dst_enable:,1
"e.sntp_dst_enable,",1
syn_done:,1
"""sntp_server_list""",1
1).toString();,1
e[r]),1
_.name,1
_.value,1
[{,1
"""Other"",",1
"""Other""",1
"}],",1
t.push(i[s]);,1
"un(e,",1
"cn(e,",1
_(),1
"""syn_done,nitz_sync_flag"",",1
(i.isTest),1
r(result),1
50);,1
(n.ACCESSIBLE_ID_SUPPORT),1
e.manualsettime,1
"""json"")",1
"dn(e,",1
ln(),1
"""websURLFilters""",1
e.websURLFilters.length),1
"e.websURLFilters.split("";""),",1
_.url,1
"n[r],",1
"pn(e,",1
mn(),1
"""wifi_wds_mode,wifi_wds_ssid,wifi_wds_AuthMode,wifi_wds_EncrypType,wifi_wds_WPAPSK1,RadioOff""",1
"e.wifi_wds_mode,",1
wdsSSID:,1
"e.wifi_wds_ssid,",1
wdsAuthMode:,1
"e.wifi_wds_AuthMode,",1
wdsEncrypType:,1
"e.wifi_wds_EncrypType,",1
wdsWPAPSK1:,1
"e.wifi_wds_WPAPSK1,",1
e.RadioOff,1
"fn(e,",1
gn(),1
"""syslog_mode,debug_level""",1
"e.syslog_mode,",1
debugLevel:,1
e.debug_level,1
"vn(e,",1
wn(),1
"""tr069_ServerURL,tr069_CPEPortNo,tr069_ServerUsername,tr069_ServerPassword,tr069_ConnectionRequestUname,tr069_ConnectionRequestPassword,wan_ipaddr,tr069_PeriodicInformEnable,tr069_PeriodicInformInterval,tr069_CertEnable,tr069_DataModule,tr069_Webui_DataModuleSupport""",1
serverUrl:,1
"e.tr069_ServerURL,",1
tr069_CPEPortNo:,1
"e.tr069_CPEPortNo,",1
serverUserName:,1
"e.tr069_ServerUsername,",1
serverPassword:,1
"e.tr069_ServerPassword,",1
requestUserName:,1
"e.tr069_ConnectionRequestUname,",1
requestPassword:,1
"e.tr069_ConnectionRequestPassword,",1
tr069_PeriodicInformEnable:,1
"e.tr069_PeriodicInformEnable,",1
tr069_PeriodicInformInterval:,1
"e.tr069_PeriodicInformInterval,",1
tr069_CertEnable:,1
"e.tr069_CertEnable,",1
tr069_DataModule:,1
tr069_Webui_DataModuleSupport:,1
e.tr069_Webui_DataModuleSupport,1
"hn(e,",1
Sn(),1
"""voip_display_name,voip_user_name,voip_authorization_user_name,voip_authorization_password,voip_registration_server,voip_registration_server_port,voip_proxy_server,voip_proxy_server_port,voip_outbound_proxy_enable,voip_outbound_proxy,voip_outbound_proxy_port,voip_register_status""",1
display_name:,1
"e.voip_display_name,",1
user_name:,1
"e.voip_authorization_user_name,",1
authorization_user_name:,1
"e.voip_user_name,",1
authorization_password:,1
"e.voip_authorization_password,",1
registration_server:,1
"e.voip_registration_server,",1
registration_server_port:,1
"e.voip_registration_server_port,",1
proxy_server:,1
"e.voip_proxy_server,",1
proxy_server_port:,1
"e.voip_proxy_server_port,",1
outboundEnable:,1
"e.voip_outbound_proxy_enable,",1
outboundServer:,1
"e.voip_outbound_proxy,",1
outboundPort:,1
"e.voip_outbound_proxy_port,",1
voip_register_status:,1
e.voip_register_status,1
"Tn(e,",1
Pn(),1
"""voip_sip_register_server1,voip_sip_domain1,voip_sip_realm1,voip_sip_proxy_enable1,voip_sip_proxy_server1,voip_account_display_account1,voip_account_auth1,voip_account_password1,voip_user1_register_status""",1
sipRegisterServer:,1
"e.voip_sip_register_server1,",1
sipDomain:,1
"e.voip_sip_domain1,",1
sipRealm:,1
"e.voip_sip_realm1,",1
sipProxyMode:,1
"e.voip_sip_proxy_enable1,",1
voipSipProxyServer:,1
"e.voip_sip_proxy_server1,",1
displayName:,1
"e.voip_account_display_account1,",1
authorizedUserName:,1
"e.voip_account_auth1,",1
authorizedPassword:,1
"e.voip_account_password1,",1
In(),1
"""voip_user1_register_status""",1
bn(),1
An(),1
"""voip_sip_t38_enable1,voip_sip_dtmf_method,voip_sip_encoder1,voip_sip_vad_enable1,voip_sip_cng_enable1""",1
sipT38Mode:,1
"e.voip_sip_t38_enable1,",1
currentDtmfMethod:,1
"e.voip_sip_dtmf_method,",1
currentVoipSipEncoderMethod:,1
"e.voip_sip_encoder1,",1
sipVadMode:,1
"e.voip_sip_vad_enable1,",1
sipCngMode:,1
e.voip_sip_cng_enable1,1
yn(),1
En(),1
"""voip_call_waiting_enable,voip_call_hold_enable,voip_three_way_talking_enable,voip_call_transfer_enable,voip_call_fwd_unconditional_enable,voip_call_fwd_unconditional_number,voip_call_fwd_busy_enable,voip_call_fwd_busy_number,voip_call_fwd_no_answer_enable,voip_call_fwd_no_answer_number""",1
voip_call_waiting_enable:,1
"e.voip_call_waiting_enable,",1
voip_call_hold_enable:,1
"e.voip_call_hold_enable,",1
voip_three_way_talking_enable:,1
"e.voip_three_way_talking_enable,",1
voip_call_transfer_enable:,1
"e.voip_call_transfer_enable,",1
voip_call_fwd_unconditional_enable:,1
"e.voip_call_fwd_unconditional_enable,",1
voip_call_fwd_unconditional_number:,1
"e.voip_call_fwd_unconditional_number,",1
voip_call_fwd_busy_enable:,1
"e.voip_call_fwd_busy_enable,",1
voip_call_fwd_busy_number:,1
"e.voip_call_fwd_busy_number,",1
voip_call_fwd_no_answer_enable:,1
"e.voip_call_fwd_no_answer_enable,",1
voip_call_fwd_no_answer_number:,1
"e.voip_call_fwd_no_answer_number,",1
selectedMode:,1
e.voip_call_fwd_unconditional_enable,1
Rn(),1
Nn(),1
"""ACL_mode,wifi_mac_black_list,wifi_hostname_black_list,RadioOff,user_ip_addr""",1
"e.wifi_mac_black_list,",1
user_ip_addr:,1
e.user_ip_addr,1
Mn(),1
"""WIFI_MAC_FILTER"",",1
macFilteringMode:,1
e.wifi_mac_black_list,1
Dn(),1
"""mgmt_quicken_power_on,need_hard_reboot"",",1
fastbootEnabled:,1
e.mgmt_quicken_power_on,1
Cn(),1
"""MGMT_CONTROL_POWER_ON_SPEED"",",1
mgmt_quicken_power_on:,1
"e.fastbootEnabled,",1
kn(),1
"""REBOOT_DEVICE"",",1
Fn(),1
"""SHUTDOWN_DEVICE"",",1
Wn(),1
e.new_version_state;,1
e.hasNewVersion,1
xn(),1
"""dm_new_version"",",1
Ln(),1
"""is_mandatory""",1
On(),1
"""upgrade_result"",",1
Un(),1
"(""downloading""",1
e.current_upgrade_state,1
(e.current_upgrade_state,1
"""upgrading""),",1
Bn(),1
"""dm_update_package_file_exist"",",1
Vn(),1
"""pack_size_info"",",1
Hn(),1
"""if_has_select"",",1
Gn(),1
"""IF_UPGRADE"",",1
"e.selectOp,",1
"""check""",1
(n.ota_manual_check_roam_state,1
Kn(),1
"""GetUpgAutoSetting"",",1
updateMode:,1
"e.UpgMode,",1
updateIntervalDay:,1
"e.UpgIntervalDay,",1
e.UpgRoamPermission,1
zn(),1
"""SetUpgAutoSetting"",",1
n.UpgMode,1
"e.updateMode,",1
n.UpgIntervalDay,1
"e.updateIntervalDay,",1
n.UpgRoamPermission,1
"e.allowRoamingUpdate,",1
Xn(),1
"[""dm_last_check_time""]",1
jn(),1
"[""dm_update_successful_time""]",1
qn(),1
"[""network_type"",",1
"""rssi"",",1
"""rscp"",",1
"""lte_rsrp"",",1
"""Z5g_snr"",",1
"""Z5g_rsrp"",",1
"""ZCELLINFO_band"",",1
"""Z5g_dlEarfcn"",",1
"""lte_ca_scell_info"",",1
"""lte_pci"",",1
"""Z5g_CELL_ID"",",1
"""Z5g_SINR"",",1
"""cell_id"",",1
"""lte_ca_scell_arfcn"",",1
"""lte_multi_ca_scell_info"",",1
"""wan_active_band"",",1
"""nr5g_pci"",",1
"""nr5g_action_band"",",1
"""nr5g_cell_id"",",1
"""lte_snr"",",1
"""ecio"",",1
"""wan_active_channel"",",1
"""nr5g_action_channel""]",1
Zn(),1
"""RESULT_RESTORE"",",1
Yn(),1
"""RESET_DATA_COUNTER""",1
Qn(),1
"""CHANGE_MODE"",",1
n.change_mode,1
"e.change_mode,",1
Jn(),1
"""childGroupList""",1
(e.childGroupList,1
e.childGroupList,1
$n(),1
"""ADD_DEVICE"",",1
e.macAddress,1
er(),1
"""DEL_DEVICE"",",1
tr(t),1
n.currentUserInChildGroup),1
Jn({}).devices;,1
"sr({}).user_mac_addr,",1
"e.find(r,",1
nr(),1
"""child_mac_rule_info"",",1
e.mac_addr,1
rr(),1
"""CHILD_MAC_RULE_DELETE"",",1
_r(),1
"""CHILD_MAC_RULE_ADD"",",1
ir(),1
"""CHILD_MAC_RULE_UPDATE"",",1
"e.mac_addr,",1
sr(),1
"""get_user_mac_addr""",1
or(),1
sr({}).user_mac_addr,1
ar(),1
"""hostNameList""",1
(e.hostNameList,1
e.hostNameList,1
ur(),1
"""EDIT_HOSTNAME"",",1
"e.mac,",1
hostname:,1
e.hostname,1
cr(),1
"""site_white_list""",1
(e.site_white_list,1
e.siteList),1
e.site_white_list,1
siteList:,1
dr(),1
"""REMOVE_WHITE_SITE"",",1
ids:,1
"e.ids.join("","")",1
lr(),1
"""ADD_WHITE_SITE"",",1
"e.name,",1
site:,1
e.site,1
pr(),1
"""time_limited""",1
t.time_limited),1
"t.time_limited.split("";"");",1
"e.each(n,",1
"e.split(""+"");",1
(_[t[0]],1
"t[1].split("",""))",1
mr(),1
"""SAVE_TIME_LIMITED"",",1
e.time,1
fr(),1
"""web_wake_switch,web_sleep_switch,web_wake_time,web_sleep_time"",",1
"e.web_wake_time.indexOf("":""))",1
"e.web_wake_time.split("":"");",1
"""06"",",1
"e.web_sleep_time.indexOf("":""))",1
"e.web_sleep_time.split("":"");",1
gr(),1
"""SAVE_TSW"",",1
web_wake_switch:,1
"e.openEnable,",1
web_sleep_switch:,1
e.closeEnable,1
e.openEnable,1
(n.web_wake_time,1
n.web_sleep_time,1
"e.closeTime),",1
vr(),1
"""systime_mode,syn_done,nitz_sync_flag"",",1
"""sntp""",1
"""nitz""",1
wr(),1
"""FLOW_CALIBRATION_MANUAL"",",1
calibration_way:,1
"e.way,",1
time:,1
"""time""",1
hr(),1
e.isArray(t.nv),1
"t.nv.join("",""),",1
"t.nv,",1
Sr(),1
"""vwim_mc_state,traffic_overrun,detect_new_version"",",1
t.vwim_mc_state,1
"e.vwim_mc_state,",1
t.traffic_overrun,1
"e.traffic_overrun,",1
t.detect_new_version,1
"e.detect_new_version,",1
Tr(),1
"""CLEAR_REDIRECT_FLAG"",",1
n.flag_id,1
"e.redirectFlags,",1
Pr(),1
"""DHCP_RESERVATION_TO_STATIC"",",1
Ir(),1
"""host_name_web,mac_addr_web,ip_addr_web,lan_ipaddr,lan_netmask"",",1
t.host_name_web,1
"e.host_name_web,",1
t.mac_addr_web,1
"e.mac_addr_web,",1
t.ip_addr_web,1
"e.ip_addr_web,",1
"br(e,",1
Ar(),1
_.hostName,1
"n[r].hostname,",1
"n[r].mac,",1
_.ipAddress,1
"n[r].ip,",1
_.domainName,1
"n[r].domain,",1
yr(),1
r.push(n[_].ip);,1
Er(),1
"""mac_ip_status"",",1
t.mac_ip_status,1
e.mac_ip_status,1
"Rr(e,",1
Nr(),1
Mr(),1
Dr(),1
"""SET_NV"",",1
Cr(),1
"""SET_WIFI_BAND"",",1
"e.wifiEnabled,",1
wifi_band:,1
kr(),1
"""stk_write_flag"",",1
t.stk_write_flag,1
"e.stk_write_flag,",1
Fr(),1
"""stk"",",1
t.stk,1
"e.stk,",1
Wr(),1
"""stk_menu"",",1
t.stk_menu,1
"e.stk_menu,",1
xr(),1
"""STK_PROCESS"",",1
n.operator,1
n.item_no,1
"e.item_no,",1
n.stk_content,1
"e.stk_content,",1
n.stk_encode_type,1
"e.stk_encode_type,",1
"Lr(e,",1
sntp_dst_start:,1
"e.sntp_dst_start,",1
sntp_dst_end:,1
"e.sntp_dst_end,",1
sntp_dst_bias:,1
e.sntp_dst_bias,1
"Or(e,",1
"""SET_BIND_STATIC_ADDRESS"",",1
Ur(),1
"""REDIRECT_REDIRECT_OFF""",1
Br(),1
"""SleepStatusForSingleChipCpe"",",1
(e.curSleepStatus,1
Vr(),1
"""SET_PRIVACY_NOTICE"",",1
n.privacy_read_flag,1
Hr(),1
"""modem_main_state,ppp_status,ipsec_status,RadioOff,puknumber,pinnumber,m_ssid_enable,HideSSID,m_HideSSID,wifi_start_fail,wifi_chip1_ssid1_wifi_coverage,NoForwarding,m_NoForwarding,wan_apn,monthly_tx_bytes,monthly_rx_bytes,station_mac,opms_wan_mode,opms_wan_auto_mode,ACL_mode,network_type,ppp_dial_fail_times,RemoteManagement,WANPingFilter,dhcpEnabled,pdp_type,prefer_dns_manual,standby_dns_manual,ipv6_prefer_dns_manual,ipv6_standby_dns_manual,web_wake_switch,upnpEnabled,prefer_dns_auto,standby_dns_auto,static_wan_primary_dns,static_wan_secondary_dns,apn_mode,ipv6_prefer_dns_auto,ipv6_standby_dns_auto,IPPortFilterEnable,DefaultFirewallPolicy,PortForwardEnable,wifi_anti_brute_force_attack_func,guest_ssid_router_enable,dns_mode,ipv6_dns_mode"",",1
"""0.0.0.0""",1
"""::0""",1
n.simCardStatus,1
n.networkStatus,1
n.wifiSwitch,1
n.puknumber,1
"e.puknumber,",1
n.pinnumber,1
"e.pinnumber,",1
n.m_ssid_enable,1
n.HideSSID,1
n.m_HideSSID,1
n.wifiDriverNormal,1
"e.wifi_start_fail,",1
n.NoForwarding,1
n.m_NoForwarding,1
n.wanAPN,1
n.monthlySent,1
n.monthlyReceived,1
n.curr_connected_devices,1
"e.station_mac.split("";"")",1
n.currMode,1
n.ACL_mode,1
"n.networkType.toLowerCase().indexOf(""limited_service"")",1
"n.networkType.toLowerCase().indexOf(""limited",1
"n.networkType.toLowerCase().indexOf(""no_service"")",1
"n.networkType.toLowerCase().indexOf(""no",1
(n.networkType,1
n.connectFailCount,1
"e.ppp_dial_fail_times,",1
n.remoteFlag,1
"e.RemoteManagement,",1
n.pingFlag,1
"e.WANPingFilter,",1
n.dhcpEnabled,1
"""PPP""",1
"""AUTO_LTE_GATEWAY""",1
"""ip""",1
"""ipv6""",1
e.ipv6_dns_mode,1
"""DHCP""",1
"""PPPOE""",1
"""AUTO_PPPOE""",1
n.wifiAwakeSwitch,1
e.web_wake_switch,1
"e.web_wake_switch,",1
n.upnpSwitch,1
"e.upnpEnabled,",1
n.portFilterEnable,1
"e.IPPortFilterEnable,",1
n.defaultPolicy,1
"e.DefaultFirewallPolicy,",1
n.antiVioCraEnable,1
n.guestRouterEnable,1
"e.guest_ssid_router_enable,",1
Gr(),1
"""queryDeviceAccessControlList""",1
t.WhiteMacList,1
t.BlackMacList,1
t.WhiteNameList,1
t.BlackNameList,1
Kr(),1
"""thermal_control_enable,thermal_led_enable"",",1
t.thermal_control_enable,1
e.thermal_control_enable,1
t.thermal_led_enable,1
zr(),1
"""SET_THERMAL_CONTROL"",",1
n.thermal_control_enable,1
"e.thermal_control_enable,",1
n.thermal_led_enable,1
Xr(),1
"""DIAG_URL,DIAG_CHECK,traceroute_flag""",1
IpUrl:,1
"e.DIAG_URL,",1
CheckPingMode:,1
"e.DIAG_CHECK,",1
traceroute_flag:,1
e.traceroute_flag,1
"jr(e,",1
qr(),1
"""night_mode_switch,night_mode_start_time,night_mode_end_time,night_mode_close_all_led"",",1
"e.night_mode_start_time.indexOf("":""))",1
"e.night_mode_start_time.split("":"");",1
"e.night_mode_end_time.indexOf("":""))",1
"e.night_mode_end_time.split("":"");",1
"""07"",",1
Zr(),1
"""SET_DEVICE_LED"",",1
night_mode_switch:,1
(n.night_mode_start_time,1
n.night_mode_end_time,1
"e.closeTime,",1
n.night_mode_close_all_led,1
"e.night_mode_close_all_led),",1
Yr(),1
"""reboot_timeframe_hours1,reboot_timeframe_hours2,reboot_dow,reboot_dod,reboot_schedule_enable,reboot_schedule_mode,reboot_hour1,reboot_min1,reboot_hour2,reboot_min2""",1
reboot_dow:,1
"e.reboot_dow,",1
reboot_dod:,1
"e.reboot_dod,",1
reboot_schedule_enable:,1
"e.reboot_schedule_enable,",1
reboot_schedule_mode:,1
"e.reboot_schedule_mode,",1
reboot_hour1:,1
"e.reboot_hour1,",1
reboot_min1:,1
"e.reboot_min1,",1
reboot_hour2:,1
"e.reboot_hour2,",1
reboot_min2:,1
"e.reboot_min2,",1
reboot_threshold_hours1:,1
"e.reboot_timeframe_hours1,",1
reboot_threshold_hours2:,1
e.reboot_timeframe_hours2,1
"Qr(e,",1
Jr(),1
"""queryWiFiModuleSwitch"",",1
t.WiFiModuleSwitch,1
e.WiFiModuleSwitch,1
"e.WiFiModuleSwitch,",1
$r(),1
"""queryAccessPointInfo"",",1
e.ResponseList,1
e_(),1
"""queryWiFiGuestLeftTime"",",1
t.WiFiGuestLeftTime,1
"e.WiFiGuestLeftTime,",1
t_(),1
"""queryWpsStatus"",",1
n(t),1
t.ResponseList;,1
"e.map(n,",1
e.ActiveWpsAccessPointIndex,1
e.WpsStatus,1
"e.WpsStatus,",1
n_(),1
"""setAccessPointInfo"",",1
e.AccessPointIndex,1
GuestSSIDActiveTime:,1
e.GuestSSIDActiveTime,1
"""setAccessPointInfo_24G_5G""",1
(r.SSID_CHIP1,1
e.SSID,1
"""_5G"",",1
r.wifi_syncparas_flag,1
"e.wifi_syncparas_flag)),",1
r_(),1
"""switchWiFiModule"",",1
SwitchOption:,1
__(),1
"""setWiFiChipAdvancedInfo24G_5G"",",1
WirelessMode_5G:,1
"e.WirelessMode_5G,",1
CountryCode_5G:,1
"e.CountryCode_5G,",1
Channel_5G:,1
"e.Channel_5G,",1
ApMaxStationNumber:,1
e.ApMaxStationNumber,1
"e.BandWidth,",1
t.BandWidth_5G,1
"e.BandWidth_5G),",1
"e.Band,",1
t.Band_5G,1
"e.Band_5G),",1
i_(),1
"""setWiFiChipAdvancedInfo"",",1
e.Channel,1
"e.BandWidth),",1
"e.Band),",1
s_(),1
"""startWps"",",1
n.ChipIndex,1
n.ActiveWpsAccessPointIndex,1
"e.WpsMode,",1
(n.WpsPin,1
"e.WpsPin),",1
o_(),1
"""queryDeviceAccessControlList"",",1
a_(),1
"""wifi_anti_brute_force_attack_func"",",1
t.prevent_attack_enable,1
u_(),1
n.AclMode,1
"e.aclMode,",1
n.WhiteMacList,1
"e.wifiMacWhiteList,",1
n.BlackMacList,1
"e.wifiMacBlackList,",1
n.WhiteNameList,1
"e.wifiHostnameWhiteList,",1
n.BlackNameList,1
"e.wifiHostnameBlackList,",1
c_(),1
"[""user_ip_addr""]",1
d_(),1
AclMode:,1
WhiteMacList:,1
BlackMacList:,1
WhiteNameList:,1
BlackNameList:,1
e.BlackNameList,1
l_(),1
"""vpn_type,vpn_l2tp_passwd,vpn_account,vpn_passwd,vpn_server_ip,vpn_conn_status,vpn_auto_start,vpn_remote_ip,vpn_local_ip"",",1
"e.vpn_l2tp_passwd,",1
vpn_remote_ip:,1
"e.vpn_remote_ip,",1
vpn_local_ip:,1
e.vpn_local_ip,1
p_(),1
"""VPN_CLIENT_SET"",",1
"""L2TP""",1
e.vpn_type,1
e.vpn_l2tp_passwd,1
m_(),1
"""VPN_CONNECT"",",1
checkVpnConnectedStatus(e.vpn_conn_status),1
"""connected"",",1
f_(),1
"""VPN_DISCONNECT"",",1
"""disconnected"",",1
g_(),1
"""voice_work_type"",",1
e.voice_work_type,1
v_(),1
"""VOIP_VOICE_WORK_TYPE_SET"",",1
"e.voice_work_type,",1
w_(),1
"""TR069_MODULE_SET"",",1
n.tr069_DataModule,1
h_(),1
"""SIGNAL_QUALITY_DETECT_START"",",1
S_(),1
"""SIGNAL_QUALITY_DETECT_CANCEL"",",1
T_(),1
"""signal_detect_progress"",",1
t.signal_detect_progress,1
"e.signal_detect_progress,",1
P_(),1
"""signal_detect_quality"",",1
t.signal_detect_quality,1
"e.signal_detect_quality,",1
I_(),1
"""signal_detect_record_0,signal_detect_record_1,signal_detect_record_2,signal_detect_record_3,signal_detect_record_4,signal_detect_record_5,signal_detect_record_6,signal_detect_record_7,signal_detect_record_8,signal_detect_record_9"",",1
b_(),1
"""SIGNAL_QUALITY_RECORD_ADD"",",1
n.date,1
"e.date,",1
n.quality,1
"e.quality,",1
A_(),1
"""SIGNAL_QUALITY_RECORD_DEL"",",1
y_(),1
"""SIGNAL_QUALITY_RECORD_CLEAR"",",1
"""wifi_chip_temp,therm_pa_level,therm_pa_frl_level,therm_tj_level,pm_sensor_pa1,pm_sensor_mdm,pm_modem_5g"",",1
R_(),1
"e.goformId,",1
QrImageShow_5G:,1
"e.QrImageShow_5G,",1
e.originAccessPointSwitchStatus_5G,1
"e.AccessPointSwitchStatus_5G,",1
SSID_5G:,1
"e.SSID_5G,",1
ApIsolate_5G:,1
"e.ApIsolate_5G,",1
AuthMode_5G:,1
"e.AuthMode_5G,",1
ApBroadcastDisabled_5G:,1
e.ApBroadcastDisabled_5G,1
(r.EncrypType_5G,1
"e.cipher_5G,",1
r.Password_5G,1
Base64.encode(e.Password_5G),1
e.Password_5G),1
r.EncrypType_5G,1
N_(),1
"""ant_switch_enable"",",1
t.ant_switch_enable,1
e.ant_switch_enable,1
M_(),1
"""WAN_ANT_SWITCH_SET"",",1
n.ant_switch_enable,1
"e.ant_switch_enable,",1
D_(),1
"""lte_band_lock,operate_mode,zte_voice_debug_ims_set,zte_voice_debug_voice_set,wifi_tputs_test_ip,wifi_tputs_test_mode,rf_mmw_status,mec_url,mec_port,mec_username,mec_password,mec_groupid,mec_alivePeriod,mec_status,mec_tls_en,mec_aes_key,mec_aes_iv,mec_enable,mec_sim_num,lte_band_lock,lte_freq_lock,lte_pci_lock,lte_earfcn_lock"",",1
C_(),1
"""BAND_SELECT"",",1
n.is_gw_band,1
"e.is_gw_band,",1
n.gw_band_mask,1
"e.gw_band_mask,",1
n.is_lte_band,1
"e.is_lte_band,",1
n.lte_band_mask,1
"e.lte_band_mask,",1
k_(),1
"""WAN_OPERATE_MODE_SET"",",1
n.operate_mode,1
"e.operate_mode,",1
F_(),1
"""VOICE_DEBUG_IMS_SET"",",1
n.zte_voice_debug_ims_set,1
"e.zte_voice_debug_ims_set,",1
W_(),1
